customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8587-XYZSF,0,0.9305555555555555,0.32139303482587056,0.3740249249942303,0,0.23669062828426962,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3091-FYHKI,0,0.013888888888888888,0.17114427860696518,0.0019213016385875841,1,0.052161203478650275,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2372-HWUHI,0,0.027777777777777776,0.25970149253731345,0.007206323563351027,1,0.10930952689964955,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7799-LGRDP,0,0.5972222222222222,0.07412935323383085,0.13494114931917842,0,0.10882839473452498,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
7850-VWJUU,0,0.3194444444444444,0.5646766169154228,0.20305792753288715,0,0.3964505909272439,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3774-VBNXY,0,0.8888888888888888,0.019402985074626844,0.14527463651050082,0,0.06396353207063006,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6217-KDYWC,0,0.7916666666666666,0.013432835820895522,0.13290445418878374,0,0.06716467832280366,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0390-DCFDQ,1,0.013888888888888888,0.5194029850746269,0.005960073851834756,1,0.1590280593861289,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3146-MSEGF,1,1.0,0.6945273631840796,0.7393087929840757,0,0.48144599105736313,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4080-OGPJL,0,0.1111111111111111,0.5263681592039802,0.06287214401107778,1,0.3263679853428394,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1095-WGNGG,0,0.8472222222222222,0.8238805970149253,0.6868739903069467,0,0.5320574081219758,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
2636-SJDOU,0,0.8888888888888888,0.6572139303482587,0.608152550196169,0,0.44082069172044896,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1131-QQZEB,1,0.986111111111111,0.056716417910447736,0.20048465266558968,0,0.09287238668149926,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
5716-EZXZN,0,0.9027777777777777,0.8039800995024875,0.7382760212324024,0,0.537628184360169,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
6837-BJYDQ,0,0.041666666666666664,0.013432835820895522,0.004909993076390492,0,0.03758151099412997,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2135-RXIHG,0,0.013888888888888888,0.27263681592039796,0.0030983152550196165,1,0.08330525862882975,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6440-DKQGE,0,0.41666666666666663,0.46019900497512434,0.22053427186706673,0,0.32410041621390656,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
3466-BYAVD,0,0.20833333333333331,0.5099502487562189,0.12146318947611356,0,0.3528387359211919,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3780-YVMFA,0,0.1111111111111111,0.5004975124378109,0.06295291945534273,0,0.3268429491468727,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3874-EQOEP,0,0.09722222222222221,0.763681592039801,0.07347103623355643,1,0.44428623119059146,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1679-JRFBR,0,0.9722222222222222,0.8945273631840797,0.9129644588045235,0,0.6260233182705138,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
9073-ZZIAY,0,0.861111111111111,0.6751243781094527,0.5996365105008078,0,0.44944176942059516,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3077-RSNTJ,0,0.08333333333333333,0.014427860696517386,0.01092776367412878,0,0.04293575857071896,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6551-GNYDG,0,0.19444444444444442,0.6233830845771144,0.1308562197092084,0,0.41323886510051866,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9167-APMXZ,0,0.3055555555555555,0.6557213930348259,0.208071774751904,0,0.42766212928871067,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2749-CTKAJ,0,0.3055555555555555,0.018905472636815884,0.0462843295638126,0,0.05540703531335568,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6371-NZYEG,0,0.2222222222222222,0.4577114427860697,0.11599353796445881,0,0.31175785925322874,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7554-NEWDD,0,0.1388888888888889,0.07412935323383085,0.02686360489268405,0,0.0835967136903956,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
8992-VONJD,0,0.18055555555555555,0.3756218905472637,0.08605469651511655,0,0.277410364256699,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0867-MKZVY,0,0.2777777777777778,0.6383084577114428,0.18157742903300253,1,0.4069664349456226,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4482-EWFMI,0,0.027777777777777776,0.5119402985074627,0.013431802446342025,0,0.21912794358933468,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4648-YPBTM,0,0.736111111111111,0.5537313432835821,0.4545868912993307,0,0.39154545878440056,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
2907-ILJBN,0,0.15277777777777776,0.023383084577114438,0.024821140087699055,0,0.06294966702740526,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6345-FZOQH,0,0.9583333333333333,0.01641791044776117,0.15516385875836605,0,0.06286533671934222,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3376-BMGFE,0,0.05555555555555555,0.5238805970149254,0.029333025617355183,1,0.27734493556940876,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5997-OPVFA,0,1.0,0.7044776119402985,0.7195534271867067,0,0.46712457756901843,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3445-HXXGF,1,0.8055555555555555,0.2691542288557213,0.30376182783291017,1,0.21832752032636343,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1159-WFSGR,0,0.2222222222222222,0.021393034825870627,0.03491807062081699,0,0.05937247115039021,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
7654-YWJUF,0,0.5972222222222222,0.6567164179104478,0.4062370182321717,0,0.4351262149699504,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1875-QIVME,0,0.027777777777777776,0.8572139303482588,0.025848142164781908,1,0.43815410922066234,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
6727-IOTLZ,0,0.19444444444444442,0.6338308457711442,0.13419686129702285,0,0.4250247526377435,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0691-JVSYA,0,0.736111111111111,0.7621890547263681,0.574821140087699,1,0.5093760625016465,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
5918-VUKWP,0,0.4444444444444444,0.02288557213930348,0.07336141241633971,0,0.06504536770818826,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1744-JHKYS,0,0.4722222222222222,0.06417910447761191,0.08786060466189707,0,0.08004691000177315,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
2656-FMOKZ,1,0.20833333333333331,0.5592039800995025,0.13003692591737828,1,0.38119661947092637,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2070-FNEXE,1,0.09722222222222221,0.5791044776119403,0.05594276482806371,1,0.32833569253097716,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5947-SGKCL,0,0.20833333333333331,0.8666666666666666,0.1777579044541888,0,0.5390351489728471,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3712-PKXZA,0,0.8472222222222222,0.02288557213930348,0.14230325409646896,0,0.0672358323234794,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
6317-YPKDH,0,0.013888888888888888,0.11641791044776117,0.0012866374336487421,1,0.035367840407475065,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6582-OIVSP,0,0.013888888888888888,0.2691542288557213,0.0030579275328871443,0,0.08223659006975496,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9367-WXLCH,0,0.1111111111111111,0.6592039800995024,0.07429609969997693,1,0.3935414376275403,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5524-KHNJP,0,0.4583333333333333,0.5621890547263682,0.2809254558042926,0,0.3845530469831466,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
1918-ZBFQJ,0,0.18055555555555555,0.6069651741293532,0.1261077775213478,1,0.4288123466464372,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1024-GUALD,0,0.013888888888888888,0.06517412935323383,0.0006923609508423722,1,0.019643145895374636,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
